estados,Precio,land_area,build_area,bedrooms,bathrooms,half_bathrooms,garages,Publicacion,Pisos
DISTRITO FEDERAL,30000000,1000,1000,4,4,0,10,42,1
DISTRITO FEDERAL,6450000,460,460,3,3,1,0,56,3
DISTRITO FEDERAL,24590000,1100,745,4,6,3,4,6,2
DISTRITO FEDERAL,2050000,126,118,3,2,1,2,17,1
DISTRITO FEDERAL,2913000,284,219,4,3,0,1,36,1
DISTRITO FEDERAL,23000000,1150,500,4,5,1,10,6,2
DISTRITO FEDERAL,5999000,474,336,4,3,1,3,11,3
DISTRITO FEDERAL,896666,90,90,2,2,0,1,38,1
DISTRITO FEDERAL,8890000,205,433,3,4,1,3,42,1
DISTRITO FEDERAL,8950000,265,515,1,0,0,2,55,1
DISTRITO FEDERAL,9700000,530,200,3,3,1,3,40,1
DISTRITO FEDERAL,13900000,587,524,4,5,1,2,2,2
DISTRITO FEDERAL,1800000,340,180,3,2,1,4,33,2
DISTRITO FEDERAL,22000000,652,966,3,3,1,7,43,1
DISTRITO FEDERAL,4300000,248,200,2,2,0,1,50,1
DISTRITO FEDERAL,5500000,932,280,3,2,1,2,29,2
DISTRITO FEDERAL,8500000,873,310,4,2,0,5,11,1
DISTRITO FEDERAL,13000000,683,325,4,3,1,6,26,2
DISTRITO FEDERAL,9000000,408,148,3,2,0,0,6,1
DISTRITO FEDERAL,22800000,1100,650,3,3,1,3,30,1
DISTRITO FEDERAL,9500000,300,390,4,4,1,4,30,2
DISTRITO FEDERAL,12000000,305,356,4,3,1,4,22,3
DISTRITO FEDERAL,10498000,250,277,3,2,1,2,40,3
DISTRITO FEDERAL,4900000,176,398,4,2,1,1,14,4
DISTRITO FEDERAL,19500000,742,512,4,4,0,1,20,2
DISTRITO FEDERAL,16750000,300,520,3,3,1,6,6,2
DISTRITO FEDERAL,1950000,159,190,4,2,0,2,4,1
DISTRITO FEDERAL,7700000,223,350,5,1,0,5,5,1
DISTRITO FEDERAL,29000000,1153,700,3,4,1,5,17,2
DISTRITO FEDERAL,2500000,175,200,4,3,1,2,42,2
DISTRITO FEDERAL,2135000,49,121,2,1,1,2,49,1
DISTRITO FEDERAL,2248180,310,220,3,2,1,2,21,1
DISTRITO FEDERAL,2430000,200,200,3,2,0,2,35,1
DISTRITO FEDERAL,15000000,500,350,3,3,0,4,20,1
DISTRITO FEDERAL,3935000,110,110,2,2,1,2,15,1
DISTRITO FEDERAL,1237720,179,137,3,1,0,0,22,1
DISTRITO FEDERAL,1543334,245,245,4,3,0,2,40,1
DISTRITO FEDERAL,4300000,220,220,3,2,1,2,47,1
DISTRITO FEDERAL,23000000,1200,720,3,3,3,5,22,1
DISTRITO FEDERAL,2125000,120,210,3,2,1,0,6,3
DISTRITO FEDERAL,5990000,242,277,3,3,1,3,2,1
DISTRITO FEDERAL,10000000,400,400,3,3,1,3,43,1
DISTRITO FEDERAL,1200000,63,94,2,1,0,1,55,1
DISTRITO FEDERAL,2850000,250,313,4,1,1,2,8,1
DISTRITO FEDERAL,2493333,100,100,3,1,1,1,8,1
DISTRITO FEDERAL,7900000,180,280,3,2,1,0,4,1
DISTRITO FEDERAL,3800000,250,332,3,1,1,1,21,2
DISTRITO FEDERAL,4700000,193,193,3,2,0,1,24,2
DISTRITO FEDERAL,5500000,300,250,3,3,1,2,0,2
DISTRITO FEDERAL,5500000,560,248,5,3,2,6,23,1
DISTRITO FEDERAL,12500000,265,505,3,3,1,3,23,1
DISTRITO FEDERAL,9300000,177,262,4,2,0,2,25,1
DISTRITO FEDERAL,21360000,991,600,4,3,0,3,43,1
DISTRITO FEDERAL,3000000,511,220,3,2,1,3,23,2
DISTRITO FEDERAL,2800000,158,280,4,3,1,3,34,1
DISTRITO FEDERAL,15000000,950,230,4,2,0,5,6,1
DISTRITO FEDERAL,5500000,251,359,5,3,0,2,21,1
DISTRITO FEDERAL,2035000,250,304,2,1,0,1,14,1
DISTRITO FEDERAL,1980000,164,193,1,0,0,0,0,1
DISTRITO FEDERAL,19800000,600,700,4,4,1,0,4,1
DISTRITO FEDERAL,9000000,2732,437,5,4,3,6,9,1
DISTRITO FEDERAL,3000000,160,296,3,2,1,1,6,3
DISTRITO FEDERAL,4386000,360,360,3,3,1,3,59,1
DISTRITO FEDERAL,780324,150,110,3,2,0,2,19,1
DISTRITO FEDERAL,1872090,164,193,3,2,0,1,15,1
DISTRITO FEDERAL,10500000,667,667,3,2,1,10,9,2
DISTRITO FEDERAL,2550000,137,137,3,3,0,2,41,1
DISTRITO FEDERAL,5500000,183,280,3,3,1,2,17,3
DISTRITO FEDERAL,18500000,567,382,3,2,1,5,2,1
DISTRITO FEDERAL,2026800,168,98,3,1,1,0,5,1
DISTRITO FEDERAL,3950000,125,125,3,2,0,1,6,2
DISTRITO FEDERAL,1079100,117,79,2,1,0,0,14,1
DISTRITO FEDERAL,18500000,480,300,3,5,1,6,46,3
DISTRITO FEDERAL,13000000,214,250,3,3,1,4,7,2
DISTRITO FEDERAL,26279110,202,384,3,2,0,1,14,1
DISTRITO FEDERAL,1350000,164,170,3,1,1,2,7,2
DISTRITO FEDERAL,28000000,858,1025,3,3,2,4,24,2
DISTRITO FEDERAL,9900000,615,487,4,3,1,6,20,2
DISTRITO FEDERAL,1250000,200,250,3,2,0,1,5,2
DISTRITO FEDERAL,1110000,67,67,2,1,0,1,41,1
DISTRITO FEDERAL,1350000,164,170,3,1,1,2,7,2
DISTRITO FEDERAL,8854666,758,450,5,4,1,4,35,1
DISTRITO FEDERAL,7000000,250,357,4,2,1,3,22,2
DISTRITO FEDERAL,4850000,419,245,3,1,1,4,2,1
DISTRITO FEDERAL,12000000,400,650,4,3,1,4,5,2
DISTRITO FEDERAL,19000000,523,426,3,4,1,6,25,2
DISTRITO FEDERAL,4074000,250,250,3,2,1,3,46,1
DISTRITO FEDERAL,930600,81,137,2,1,0,0,5,2
DISTRITO FEDERAL,5250000,260,757,3,3,1,2,43,3
DISTRITO FEDERAL,10000000,700,500,4,4,2,6,29,1
DISTRITO FEDERAL,5500000,155,332,3,1,0,2,7,3
DISTRITO FEDERAL,3560000,168,143,3,3,0,2,14,2
DISTRITO FEDERAL,9550000,307,224,3,3,1,2,54,3
DISTRITO FEDERAL,1020000,78,78,3,1,0,2,26,1
DISTRITO FEDERAL,3500000,314,314,3,2,0,2,48,1
DISTRITO FEDERAL,4337900,250,250,4,3,0,2,50,1
DISTRITO FEDERAL,1500000,100,200,3,2,3,1,57,1
DISTRITO FEDERAL,4453000,450,450,6,6,2,5,5,1
DISTRITO FEDERAL,17500000,318,517,3,3,2,4,4,2
DISTRITO FEDERAL,2500000,158,326,6,4,0,1,23,2
DISTRITO FEDERAL,8500000,400,350,4,3,1,7,2,2
DISTRITO FEDERAL,8300000,250,350,3,4,1,3,30,2
DISTRITO FEDERAL,29000000,1573,1067,3,3,0,40,6,1
DISTRITO FEDERAL,13494000,694,694,4,4,1,4,40,1
DISTRITO FEDERAL,1350000,164,170,3,1,1,2,5,2
DISTRITO FEDERAL,2170000,127,127,3,3,0,2,36,1
DISTRITO FEDERAL,3200000,150,150,4,1,1,1,35,1
DISTRITO FEDERAL,5740000,206,450,4,3,0,1,14,1
DISTRITO FEDERAL,10950000,120,294,3,3,1,0,9,3
DISTRITO FEDERAL,8750000,588,450,3,3,1,7,10,2
DISTRITO FEDERAL,2250000,133,133,4,2,0,1,24,1
DISTRITO FEDERAL,10500000,1306,180,2,2,1,4,8,1
DISTRITO FEDERAL,8900000,335,320,3,3,1,4,2,1
DISTRITO FEDERAL,2218200,230,230,2,2,0,2,3,1
DISTRITO FEDERAL,18500000,1000,511,4,4,1,4,4,1
DISTRITO FEDERAL,5600000,192,160,3,2,1,2,7,3
DISTRITO FEDERAL,8500000,220,450,4,3,1,40,39,3
DISTRITO FEDERAL,3800000,400,300,4,4,2,5,14,2
DISTRITO FEDERAL,4350000,300,300,4,2,0,2,24,1
DISTRITO FEDERAL,1795395,110,110,2,1,1,1,49,1
DISTRITO FEDERAL,8800000,212,221,3,3,1,2,22,1
DISTRITO FEDERAL,19800000,280,280,3,3,0,2,55,1
DISTRITO FEDERAL,8700000,315,425,3,3,1,2,35,1
DISTRITO FEDERAL,16500000,535,535,3,3,1,2,41,3
DISTRITO FEDERAL,29000000,730,1100,4,4,0,10,14,1
DISTRITO FEDERAL,5890000,180,240,3,2,1,2,44,1
DISTRITO FEDERAL,8900000,425,425,3,3,0,2,13,1
DISTRITO FEDERAL,11990000,686,619,4,5,0,4,20,1
DISTRITO FEDERAL,11950000,1032,337,4,2,1,10,2,2
DISTRITO FEDERAL,7500000,209,289,3,3,1,2,36,1
DISTRITO FEDERAL,11000000,751,350,4,5,1,7,2,2
DISTRITO FEDERAL,3150000,166,216,2,2,0,3,18,1
DISTRITO FEDERAL,3245000,189,303,5,2,0,2,9,1
DISTRITO FEDERAL,1200000,126,98,3,1,1,0,14,1
DISTRITO FEDERAL,4350000,202,239,3,2,1,4,4,2
DISTRITO FEDERAL,3500000,160,190,4,2,2,1,53,2
DISTRITO FEDERAL,25000000,760,760,3,3,3,6,8,2
DISTRITO FEDERAL,8300000,385,385,3,3,0,2,26,1
DISTRITO FEDERAL,5100000,300,300,4,4,0,3,9,1
DISTRITO FEDERAL,6500000,300,417,3,4,0,2,18,1
DISTRITO FEDERAL,3320000,120,120,3,2,0,2,6,1
DISTRITO FEDERAL,3500000,183,184,2,1,0,0,55,1
DISTRITO FEDERAL,1000000,140,240,3,2,0,1,6,3
DISTRITO FEDERAL,2360000,200,200,3,2,1,2,33,1
DISTRITO FEDERAL,1200000,156,250,1,2,0,0,39,1
DISTRITO FEDERAL,15800000,762,485,3,3,0,3,26,1
DISTRITO FEDERAL,6850000,180,380,3,3,0,5,7,1
DISTRITO FEDERAL,2200000,187,128,4,4,0,1,18,1
DISTRITO FEDERAL,9000000,290,345,3,3,1,3,39,1
DISTRITO FEDERAL,13900000,830,500,3,7,0,2,26,4
DISTRITO FEDERAL,5600000,200,260,5,4,1,2,22,3
DISTRITO FEDERAL,2364000,120,120,3,2,1,2,36,1
DISTRITO FEDERAL,1848000,160,204,2,1,0,1,14,1
DISTRITO FEDERAL,2000000,90,170,4,1,0,4,46,2
DISTRITO FEDERAL,1690000,200,150,3,2,0,1,50,1
DISTRITO FEDERAL,4760000,220,300,4,3,1,0,5,1
DISTRITO FEDERAL,6450000,180,300,4,4,0,2,0,1
DISTRITO FEDERAL,8500000,1800,567,3,3,1,5,4,2
DISTRITO FEDERAL,2490000,250,250,4,2,0,3,30,1
DISTRITO FEDERAL,4800000,209,209,5,3,2,2,4,2
DISTRITO FEDERAL,2480000,120,241,6,3,0,0,20,3
DISTRITO FEDERAL,3350000,280,167,3,2,0,0,37,1
DISTRITO FEDERAL,7834000,464,377,3,2,0,0,57,1
DISTRITO FEDERAL,4400000,300,360,4,4,1,5,23,3
DISTRITO FEDERAL,32000000,1870,820,3,4,1,5,7,2
DISTRITO FEDERAL,3500000,352,300,5,3,0,5,53,2
DISTRITO FEDERAL,1500000,160,186,2,3,1,2,6,3
DISTRITO FEDERAL,3600000,216,485,6,5,0,5,43,3
DISTRITO FEDERAL,4800000,248,360,4,3,0,2,4,2
DISTRITO FEDERAL,9000000,641,259,4,1,0,20,50,1
DISTRITO FEDERAL,19000000,630,630,5,4,1,3,26,3
DISTRITO FEDERAL,4100000,207,265,4,2,1,4,27,2
DISTRITO FEDERAL,7990000,160,295,3,4,1,3,42,3
DISTRITO FEDERAL,4800000,400,200,3,4,1,3,35,3
DISTRITO FEDERAL,1689545,221,213,3,1,1,1,5,1
DISTRITO FEDERAL,7614500,464,464,3,2,0,0,15,1
DISTRITO FEDERAL,32000000,1545,785,3,3,1,8,26,2
DISTRITO FEDERAL,30000000,1000,1000,3,3,1,7,24,1
DISTRITO FEDERAL,1243000,168,168,3,3,0,1,40,1
DISTRITO FEDERAL,16000000,369,400,3,3,1,3,49,2
DISTRITO FEDERAL,8300000,349,487,5,3,0,3,40,1
DISTRITO FEDERAL,20000000,358,379,4,2,0,5,21,1
DISTRITO FEDERAL,14500000,750,490,3,2,0,3,39,1
DISTRITO FEDERAL,2138000,120,150,3,1,1,2,10,2
DISTRITO FEDERAL,3700000,217,217,2,2,2,4,44,2
DISTRITO FEDERAL,4760000,250,200,4,2,1,2,7,1
DISTRITO FEDERAL,19800000,758,684,3,3,2,3,22,3
DISTRITO FEDERAL,11500000,700,396,3,3,1,5,6,2
DISTRITO FEDERAL,10300000,355,455,4,5,1,4,4,1
DISTRITO FEDERAL,3750000,200,90,3,1,1,2,9,1
DISTRITO FEDERAL,2951000,211,260,3,2,1,3,37,1
DISTRITO FEDERAL,1350000,164,170,3,1,1,2,7,2
DISTRITO FEDERAL,5900000,220,320,3,2,0,3,21,1
DISTRITO FEDERAL,13500000,450,490,4,4,0,3,9,2
DISTRITO FEDERAL,1129000,120,80,3,1,1,1,49,1
DISTRITO FEDERAL,756000,90,78,4,3,1,1,6,2
DISTRITO FEDERAL,6350000,316,200,4,3,1,2,35,1
DISTRITO FEDERAL,15200000,735,460,3,3,1,2,4,2
DISTRITO FEDERAL,3850000,300,270,5,4,0,4,46,1
DISTRITO FEDERAL,24000000,500,380,3,3,1,2,11,3
DISTRITO FEDERAL,2079000,176,176,3,2,0,2,21,2
DISTRITO FEDERAL,5900000,380,374,3,2,0,2,8,2
DISTRITO FEDERAL,22000000,572,855,4,4,0,5,33,1
DISTRITO FEDERAL,17500000,318,517,3,3,1,4,4,2
DISTRITO FEDERAL,4000000,160,228,3,2,0,2,55,1
DISTRITO FEDERAL,6500000,744,500,3,3,1,6,40,1
DISTRITO FEDERAL,5455666,350,225,3,2,1,2,57,1
DISTRITO FEDERAL,25000000,590,590,3,3,1,3,41,1
DISTRITO FEDERAL,1294667,150,150,3,2,0,2,22,1
DISTRITO FEDERAL,10800000,200,315,4,0,1,2,0,1
DISTRITO FEDERAL,6491333,426,426,4,5,0,4,52,1
DISTRITO FEDERAL,14000000,859,368,2,2,1,3,5,1
DISTRITO FEDERAL,1102365,3300,98,3,1,1,0,14,1
DISTRITO FEDERAL,2650000,88,144,3,2,0,1,36,1
DISTRITO FEDERAL,15500000,429,357,3,3,1,3,16,1
DISTRITO FEDERAL,1979900,160,107,3,1,0,2,44,1
DISTRITO FEDERAL,27000000,1900,850,2,4,0,3,40,1
DISTRITO FEDERAL,4350000,250,250,4,3,0,0,5,1
DISTRITO FEDERAL,6600000,310,450,4,4,2,5,14,2
DISTRITO FEDERAL,29990000,875,952,4,4,2,4,2,2
DISTRITO FEDERAL,2295000,155,250,3,1,1,1,0,1
DISTRITO FEDERAL,17400000,753,350,3,4,1,7,21,1
DISTRITO FEDERAL,6950000,350,350,1,4,0,2,7,1
DISTRITO FEDERAL,9990000,330,450,4,6,1,2,34,2
DISTRITO FEDERAL,2892000,243,243,3,3,1,2,54,1
DISTRITO FEDERAL,5650000,154,196,3,1,0,2,34,1
DISTRITO FEDERAL,26000000,420,597,4,3,1,5,12,2
DISTRITO FEDERAL,8700000,230,230,3,3,1,2,49,1
DISTRITO FEDERAL,7450000,414,414,4,4,1,5,23,2
DISTRITO FEDERAL,30000000,650,800,3,3,1,0,6,1
DISTRITO FEDERAL,2780000,189,100,3,2,0,1,37,1
DISTRITO FEDERAL,5450000,177,391,6,5,0,4,0,2
DISTRITO FEDERAL,15400000,500,500,3,4,0,0,0,2
DISTRITO FEDERAL,9000000,530,470,4,4,0,0,25,1
DISTRITO FEDERAL,27000000,750,690,3,2,1,7,25,1
DISTRITO FEDERAL,4150000,217,427,6,3,0,4,35,1
DISTRITO FEDERAL,7250000,1320,400,3,2,1,5,40,1
DISTRITO FEDERAL,10500000,250,280,3,2,0,2,39,2
DISTRITO FEDERAL,1400000,160,259,3,2,0,1,33,1
DISTRITO FEDERAL,3500000,245,280,7,4,0,3,33,2
DISTRITO FEDERAL,4200000,480,500,6,6,0,4,29,2
DISTRITO FEDERAL,17100000,505,600,4,3,1,4,15,1
DISTRITO FEDERAL,11600000,260,225,4,3,0,2,9,2
DISTRITO FEDERAL,1295333,164,164,3,2,0,2,39,1
DISTRITO FEDERAL,2134000,146,146,3,2,0,1,7,1
DISTRITO FEDERAL,5690000,661,380,3,2,1,3,7,1
DISTRITO FEDERAL,9430000,553,637,5,2,2,2,46,1
DISTRITO FEDERAL,9200000,425,235,4,4,0,5,11,1
DISTRITO FEDERAL,12940000,385,385,5,5,2,5,53,1
DISTRITO FEDERAL,15000000,1700,100,1,0,0,0,6,1
DISTRITO FEDERAL,1100000,100,100,2,1,0,0,36,1
DISTRITO FEDERAL,1170180,108,70,3,1,0,0,6,2
DISTRITO FEDERAL,5919000,165,196,4,3,0,4,50,1
DISTRITO FEDERAL,2290000,136,195,1,0,0,0,16,1
DISTRITO FEDERAL,3337000,489,489,6,4,0,6,47,1
DISTRITO FEDERAL,3450000,126,250,4,4,1,3,0,1
DISTRITO FEDERAL,1690923,150,150,3,1,1,0,39,1
DISTRITO FEDERAL,5900000,380,350,3,3,1,4,29,1
DISTRITO FEDERAL,1100000,100,100,2,2,0,1,5,1
DISTRITO FEDERAL,3410000,198,235,4,3,1,2,17,1
DISTRITO FEDERAL,18899000,790,600,4,4,1,4,36,2
DISTRITO FEDERAL,3250000,165,254,3,3,0,6,55,1
DISTRITO FEDERAL,6500000,295,390,3,2,0,3,22,1
DISTRITO FEDERAL,4260000,325,325,3,3,1,2,52,1
DISTRITO FEDERAL,4200000,160,290,4,2,0,2,12,3
DISTRITO FEDERAL,26500000,967,802,3,3,4,9,23,1
DISTRITO FEDERAL,3150000,140,250,5,2,0,4,46,1
DISTRITO FEDERAL,3810000,192,195,3,2,1,2,33,3
DISTRITO FEDERAL,6600000,205,389,2,2,1,2,59,1
DISTRITO FEDERAL,12100000,345,445,4,4,1,4,2,3
DISTRITO FEDERAL,15800000,390,650,4,7,0,4,9,1
DISTRITO FEDERAL,9895050,569,1025,3,2,0,3,5,1
DISTRITO FEDERAL,6750000,305,305,4,2,1,4,43,2
DISTRITO FEDERAL,657000,59,59,2,0,0,1,15,1
DISTRITO FEDERAL,15500000,576,520,3,3,1,6,0,3
DISTRITO FEDERAL,3930000,450,400,5,3,1,4,17,1
DISTRITO FEDERAL,2772000,210,180,3,2,0,0,39,1
DISTRITO FEDERAL,4800000,189,240,4,2,1,3,5,2
DISTRITO FEDERAL,16900000,442,332,3,3,1,3,57,3
DISTRITO FEDERAL,18000000,590,713,3,3,1,5,6,1
DISTRITO FEDERAL,2300000,196,206,4,2,0,4,18,1
DISTRITO FEDERAL,11900000,458,415,3,3,1,4,23,3
DISTRITO FEDERAL,2764500,159,185,4,2,0,1,15,1
DISTRITO FEDERAL,5200000,199,169,3,2,1,3,42,2
DISTRITO FEDERAL,5800000,332,280,3,2,1,2,23,1
DISTRITO FEDERAL,29000000,1250,750,6,4,2,10,43,2
DISTRITO FEDERAL,1710000,78,189,3,2,0,0,55,1
DISTRITO FEDERAL,14850000,384,629,4,5,0,0,4,3
DISTRITO FEDERAL,4400000,197,416,3,2,0,4,19,1
DISTRITO FEDERAL,18000000,712,319,3,2,1,3,30,2
DISTRITO FEDERAL,32000000,1638,1100,3,3,1,10,12,1
DISTRITO FEDERAL,5364000,420,212,5,4,0,1,9,1
DISTRITO FEDERAL,22000000,420,900,4,5,2,8,33,3
DISTRITO FEDERAL,8720000,300,280,3,3,1,3,56,2
DISTRITO FEDERAL,19200000,800,600,4,3,2,4,36,1
DISTRITO FEDERAL,18000000,769,464,3,4,1,4,6,2
DISTRITO FEDERAL,1700000,195,116,4,2,0,1,2,1
DISTRITO FEDERAL,5500000,360,360,3,3,1,2,33,2
DISTRITO FEDERAL,3100000,240,90,4,2,0,1,22,3
DISTRITO FEDERAL,4337900,296,296,3,3,0,2,36,1
DISTRITO FEDERAL,780324,90,150,3,1,0,1,3,1
DISTRITO FEDERAL,3926000,120,120,2,2,1,1,35,1
DISTRITO FEDERAL,7423333,350,250,3,2,1,2,55,1
DISTRITO FEDERAL,1210000,136,136,3,2,1,2,36,1
DISTRITO FEDERAL,28800000,1000,1000,4,4,1,3,2,2
DISTRITO FEDERAL,6700000,225,193,3,2,1,4,2,2
DISTRITO FEDERAL,1900000,108,220,7,3,0,1,6,3
DISTRITO FEDERAL,24000000,1070,840,3,3,1,4,46,1
DISTRITO FEDERAL,32000000,966,453,4,0,0,4,17,1
DISTRITO FEDERAL,3190000,220,140,4,2,0,3,12,2
DISTRITO FEDERAL,20000000,244,212,2,2,1,2,6,2
DISTRITO FEDERAL,4300000,202,270,4,3,2,4,15,2
DISTRITO FEDERAL,1980000,75,182,3,2,0,1,24,1
DISTRITO FEDERAL,10500000,300,250,4,3,1,3,22,3
DISTRITO FEDERAL,24000000,457,590,4,4,0,3,16,2
DISTRITO FEDERAL,2740000,241,430,5,4,1,2,0,1
DISTRITO FEDERAL,30000000,1330,687,4,6,2,8,8,2
DISTRITO FEDERAL,3200000,250,200,1,0,0,0,54,1
DISTRITO FEDERAL,1300000,80,120,3,2,0,1,6,1
DISTRITO FEDERAL,20000000,390,525,3,3,1,4,0,3
DISTRITO FEDERAL,8500000,100,200,3,1,0,0,14,1
DISTRITO FEDERAL,3700000,245,200,6,3,0,3,37,1
DISTRITO FEDERAL,2578908,200,240,4,2,1,2,17,1
DISTRITO FEDERAL,2750000,135,225,5,3,0,2,54,1
DISTRITO FEDERAL,11990000,500,660,4,4,1,4,25,2
DISTRITO FEDERAL,5300000,505,550,3,2,1,5,22,1
DISTRITO FEDERAL,1665235,126,220,3,1,1,1,6,3
DISTRITO FEDERAL,2560386,200,200,3,2,0,0,5,1
DISTRITO FEDERAL,4700000,196,149,4,3,1,2,35,1
DISTRITO FEDERAL,2090000,100,150,3,2,0,1,6,1
DISTRITO FEDERAL,2556667,100,100,3,1,1,1,6,1
DISTRITO FEDERAL,4200000,204,204,4,3,1,0,4,1
DISTRITO FEDERAL,18950000,203,350,4,4,1,2,32,1
DISTRITO FEDERAL,2340000,140,220,1,1,0,0,5,1
DISTRITO FEDERAL,2500000,354,354,3,3,1,2,4,1
DISTRITO FEDERAL,11000000,337,150,2,1,1,30,31,1
DISTRITO FEDERAL,4340400,149,149,4,2,1,2,52,1
DISTRITO FEDERAL,2600000,227,214,4,3,0,5,55,1
DISTRITO FEDERAL,6000000,140,220,4,2,1,3,43,1
DISTRITO FEDERAL,5250000,200,282,4,2,1,2,33,2
DISTRITO FEDERAL,2600000,291,306,1,2,0,5,9,1
DISTRITO FEDERAL,2179000,280,280,4,3,1,4,50,1
DISTRITO FEDERAL,3850000,250,200,3,3,1,3,12,1
DISTRITO FEDERAL,20550000,1079,650,4,4,2,4,47,2
DISTRITO FEDERAL,1070000,110,110,3,2,0,1,37,1
DISTRITO FEDERAL,5800000,332,280,3,2,1,0,2,1
DISTRITO FEDERAL,2280000,194,180,3,1,1,2,15,1
DISTRITO FEDERAL,5600000,386,386,4,4,1,1,32,3
DISTRITO FEDERAL,15990000,1300,301,3,3,0,4,17,1
DISTRITO FEDERAL,3900000,137,221,3,1,1,3,26,3
DISTRITO FEDERAL,3560000,125,125,3,3,0,2,4,1
DISTRITO FEDERAL,1922000,200,200,3,2,0,1,4,1
DISTRITO FEDERAL,2296941,196,345,3,1,0,0,14,1
DISTRITO FEDERAL,1750000,180,270,4,2,1,2,7,1
DISTRITO FEDERAL,6800000,180,300,3,2,1,2,8,3
DISTRITO FEDERAL,21000000,650,485,3,2,2,4,11,2
DISTRITO FEDERAL,4200000,144,240,6,2,0,1,3,2
DISTRITO FEDERAL,4803333,590,590,5,3,0,2,3,1
DISTRITO FEDERAL,30000000,1204,700,6,5,2,9,11,2
DISTRITO FEDERAL,1635936,144,180,4,2,1,2,10,1
DISTRITO FEDERAL,3900000,347,412,3,4,0,2,55,1
DISTRITO FEDERAL,5245000,262,280,3,3,1,3,8,2
DISTRITO FEDERAL,5000000,207,173,2,2,1,0,0,1
DISTRITO FEDERAL,2700000,154,225,4,2,1,2,5,1
DISTRITO FEDERAL,2700000,367,367,3,4,1,2,53,2
DISTRITO FEDERAL,17500000,1597,438,3,3,3,0,13,1
DISTRITO FEDERAL,750000,100,80,3,1,1,0,4,1
DISTRITO FEDERAL,5500000,147,223,3,3,1,1,28,1
DISTRITO FEDERAL,10500000,330,330,3,2,1,3,7,1
DISTRITO FEDERAL,18000000,2000,1000,5,6,1,10,41,2
DISTRITO FEDERAL,1606212,122,162,2,1,0,0,15,1
DISTRITO FEDERAL,4857000,155,135,3,2,0,2,48,3
DISTRITO FEDERAL,4250000,160,240,4,1,0,1,25,1
DISTRITO FEDERAL,2850000,120,200,2,1,0,1,55,1
DISTRITO FEDERAL,21000000,470,470,3,3,1,2,2,2
DISTRITO FEDERAL,2193466,136,136,3,2,1,1,31,1
DISTRITO FEDERAL,20600000,800,660,4,7,0,0,0,1
DISTRITO FEDERAL,4700000,164,196,4,3,1,0,6,1
DISTRITO FEDERAL,3440000,120,110,3,2,0,2,11,2
DISTRITO FEDERAL,1140000,194,90,2,1,0,3,52,1
DISTRITO FEDERAL,2100000,682,273,3,2,1,5,26,1
DISTRITO FEDERAL,5000000,225,127,5,2,2,1,5,2
DISTRITO FEDERAL,12500000,356,457,3,4,1,4,26,3
DISTRITO FEDERAL,1350000,164,170,3,1,1,2,7,2
DISTRITO FEDERAL,4850000,160,229,3,2,0,2,25,1
DISTRITO FEDERAL,4950000,162,220,3,2,0,3,33,1
DISTRITO FEDERAL,30000000,1400,766,4,5,2,9,22,2
DISTRITO FEDERAL,3500000,442,362,4,4,1,3,2,1
DISTRITO FEDERAL,11500000,350,300,3,4,1,3,0,3
DISTRITO FEDERAL,5900000,180,400,5,3,1,2,41,3
DISTRITO FEDERAL,5640000,175,135,3,2,1,2,33,3
DISTRITO FEDERAL,1639914,121,140,3,2,1,2,10,2
DISTRITO FEDERAL,6500000,258,201,3,2,1,2,14,1
DISTRITO FEDERAL,1200000,165,165,3,2,1,1,6,1
DISTRITO FEDERAL,13000000,580,514,4,4,1,4,8,3
DISTRITO FEDERAL,4000000,270,540,5,3,0,3,55,1
DISTRITO FEDERAL,31000000,495,450,2,3,1,4,34,1
DISTRITO FEDERAL,4188000,245,320,3,3,0,2,35,1
DISTRITO FEDERAL,14000000,300,431,3,3,2,3,39,3
DISTRITO FEDERAL,13830000,1100,680,5,4,1,4,41,1
DISTRITO FEDERAL,4300000,317,320,4,3,0,2,2,2
DISTRITO FEDERAL,1285333,250,149,2,2,1,1,9,1
DISTRITO FEDERAL,2406666,327,327,3,4,0,2,52,1
DISTRITO FEDERAL,2360000,200,200,3,2,1,2,14,1
DISTRITO FEDERAL,18500000,390,390,3,3,1,4,4,1
DISTRITO FEDERAL,2700000,146,238,3,2,0,2,5,1
DISTRITO FEDERAL,4700000,340,630,4,2,1,3,2,2
DISTRITO FEDERAL,8900000,143,410,3,3,2,3,4,3
DISTRITO FEDERAL,20000000,446,500,3,3,0,3,57,1
DISTRITO FEDERAL,5500000,147,223,4,2,2,2,45,1
DISTRITO FEDERAL,8000000,448,509,4,4,2,3,40,3
DISTRITO FEDERAL,3500000,156,156,3,2,0,2,40,1
DISTRITO FEDERAL,7200000,1000,380,3,5,0,3,6,1
DISTRITO FEDERAL,18950000,701,667,5,5,0,4,13,1
DISTRITO FEDERAL,741000,198,250,4,3,1,2,0,1
DISTRITO FEDERAL,18200000,815,598,3,2,0,6,0,1
DISTRITO FEDERAL,2000000,126,160,3,2,1,1,6,2
DISTRITO FEDERAL,6800000,70,194,3,3,1,3,48,1
DISTRITO FEDERAL,1488867,100,100,2,1,1,1,35,1
DISTRITO FEDERAL,847880,95,95,2,1,1,1,50,1
DISTRITO FEDERAL,4148000,224,350,4,3,0,3,26,1
